latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.17751,3.74577,313.55,0.43,0.38,2025-06-25,0124,N21,nominal,2.0NRT,296.66,1.42,N
35.78479,6.43071,308.25,0.38,0.36,2025-06-25,0124,N21,nominal,2.0NRT,293.21,0.85,N
36.14069,2.92712,318.43,0.46,0.39,2025-06-25,0124,N21,nominal,2.0NRT,295.27,1.77,N
35.54997,6.86701,316.66,0.38,0.36,2025-06-25,0124,N21,nominal,2.0NRT,293.32,2.24,N
35.88017,4.44718,324.17,0.41,0.37,2025-06-25,0124,N21,nominal,2.0NRT,299.46,3.49,N
35.23265,8.17095,324.17,0.4,0.37,2025-06-25,0124,N21,nominal,2.0NRT,292.21,1.79,N
36.12783,1.24226,318.86,0.55,0.43,2025-06-25,0124,N21,nominal,2.0NRT,299.78,3.72,N
35.70819,4.47801,323.55,0.41,0.37,2025-06-25,0124,N21,nominal,2.0NRT,298.44,2.54,N
35.34764,5.76079,335.25,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,295.73,5.15,N
36.01706,0.12516,317.61,0.42,0.45,2025-06-25,0124,N21,nominal,2.0NRT,293.32,2.27,N
35.78487,0.54003,305.61,0.39,0.44,2025-06-25,0124,N21,nominal,2.0NRT,295.06,0.94,N
35.09562,5.64709,320.19,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,300.13,2.67,N
35.81586,-0.27189,313.51,0.44,0.46,2025-06-25,0124,N21,nominal,2.0NRT,294.41,1.38,N
35.81541,-0.26718,313.2,0.44,0.46,2025-06-25,0124,N21,nominal,2.0NRT,294.88,1.38,N
35.81027,-0.2581,337.75,0.44,0.46,2025-06-25,0124,N21,nominal,2.0NRT,295.48,3.56,N
35.81163,-0.27241,316.83,0.44,0.46,2025-06-25,0124,N21,nominal,2.0NRT,294.06,1.38,N
35.80469,-0.24428,311.8,0.43,0.46,2025-06-25,0124,N21,nominal,2.0NRT,295.26,1.78,N
35.78919,-0.3076,306.54,0.44,0.46,2025-06-25,0124,N21,nominal,2.0NRT,293.55,1.03,N
35.76333,-0.26256,308.02,0.43,0.46,2025-06-25,0124,N21,nominal,2.0NRT,294.96,3.16,N
34.98268,5.71835,311.92,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,298.54,2.88,N
34.98003,5.71342,322.78,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,301.02,2.75,N
34.56912,7.24356,308.43,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,296.56,0.87,N
35.33834,1.35294,305.37,0.53,0.42,2025-06-25,0124,N21,nominal,2.0NRT,292.33,1.44,N
35.56552,-0.9395,304.27,0.47,0.48,2025-06-25,0124,N21,nominal,2.0NRT,293.22,1.04,N
34.50216,6.98262,310.01,0.39,0.36,2025-06-25,0124,N21,nominal,2.0NRT,297.98,1.52,N
34.91402,-1.36181,317.58,0.49,0.48,2025-06-25,0124,N21,nominal,2.0NRT,291.96,1.58,N
34.43521,2.05763,305,0.48,0.4,2025-06-25,0124,N21,nominal,2.0NRT,294,1.14,N
57.70988,18.80206,308.67,0.4,0.37,2025-06-25,0115,N21,nominal,2.0NRT,284.35,1.46,N
59.54355,1.53238,314.44,0.61,0.54,2025-06-25,0115,N21,nominal,2.0NRT,281.24,2.63,N
58.35955,12.37809,304.79,0.42,0.37,2025-06-25,0115,N21,nominal,2.0NRT,282.72,0.9,N
58.34586,11.4212,300.25,0.44,0.38,2025-06-25,0115,N21,nominal,2.0NRT,287.06,0.85,N
57.06268,9.98024,295.59,0.46,0.39,2025-06-25,0117,N21,nominal,2.0NRT,283.19,1.61,N
52.8446,29.98716,334.16,0.4,0.6,2025-06-25,0117,N21,nominal,2.0NRT,282.92,3.93,N
52.84761,29.99079,336.51,0.4,0.6,2025-06-25,0117,N21,nominal,2.0NRT,283.64,4.37,N
51.89235,29.33994,316.57,0.4,0.6,2025-06-25,0117,N21,nominal,2.0NRT,282.82,2.13,N
48.98214,1.75901,322.61,0.41,0.61,2025-06-25,0300,N21,nominal,2.0NRT,280.84,2.42,N
41.31205,1.65959,307.02,0.73,0.76,2025-06-25,0302,N21,nominal,2.0NRT,291.26,2.38,N
40.24341,-3.47737,309.75,0.44,0.63,2025-06-25,0302,N21,nominal,2.0NRT,289,1.73,N
40.242,-3.47247,299.7,0.44,0.63,2025-06-25,0302,N21,nominal,2.0NRT,287.76,1.73,N
39.93866,-3.74459,298.3,0.44,0.62,2025-06-25,0302,N21,nominal,2.0NRT,287.94,0.74,N
34.27798,-6.57266,316.02,0.44,0.62,2025-06-25,0304,N21,nominal,2.0NRT,287.39,1.95,N
57.29413,1.66474,297.29,0.44,0.46,2025-06-25,0258,N21,nominal,2.0NRT,283.56,0.74,N
57.00964,1.84083,302.61,0.45,0.47,2025-06-25,0258,N21,nominal,2.0NRT,283.39,0.91,N
56.54612,3.22361,343.35,0.52,0.5,2025-06-25,0258,N21,nominal,2.0NRT,284.39,12.86,N
52.31657,10.25294,296.48,0.66,0.73,2025-06-25,0258,N21,nominal,2.0NRT,281.24,1.61,N
51.49424,6.73608,309.48,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.74,2.16,N
51.49185,6.74279,303.7,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287.16,2.16,N
51.48825,6.71277,304.43,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.98,2.12,N
51.48587,6.71946,298.2,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.72,2.12,N
51.48524,6.70119,316.45,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.91,4.69,N
51.48288,6.70779,318.69,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287.7,2.12,N
51.48049,6.7145,305.27,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.6,2.12,N
51.49286,6.73827,318.66,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287.45,3.95,N
51.48684,6.7148,303.86,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287.11,2.17,N
51.48447,6.72156,301.65,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287,1.99,N
51.48381,6.70315,328.93,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,287.6,3.47,N
51.48147,6.70982,309.56,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.85,3.47,N
51.4791,6.71657,302.37,0.53,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.56,1.43,N
51.42796,6.74022,297.56,0.54,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.27,0.76,N
51.42256,6.73527,300.65,0.54,0.67,2025-06-25,0258,N21,nominal,2.0NRT,286.95,0.76,N
51.29498,7.01212,299.25,0.55,0.68,2025-06-25,0258,N21,nominal,2.0NRT,286.74,1.19,N
51.36934,6.70371,310.69,0.54,0.68,2025-06-25,0258,N21,nominal,2.0NRT,288.47,2.15,N
51.36872,6.70403,314.9,0.54,0.68,2025-06-25,0258,N21,nominal,2.0NRT,288.61,1.87,N
51.88125,4.34536,305.26,0.42,0.61,2025-06-25,0258,N21,nominal,2.0NRT,286.55,1.17,N
51.25661,4.33996,301.16,0.44,0.62,2025-06-25,0300,N21,nominal,2.0NRT,289.69,1.38,N
50.76555,5.67373,310.11,0.52,0.66,2025-06-25,0300,N21,nominal,2.0NRT,284.98,1.85,N
50.76505,5.66829,300.05,0.52,0.66,2025-06-25,0300,N21,nominal,2.0NRT,284.37,1.2,N
50.76271,5.67512,297.17,0.52,0.67,2025-06-25,0300,N21,nominal,2.0NRT,284.43,1.2,N
51.18659,4.32571,298.55,0.44,0.62,2025-06-25,0300,N21,nominal,2.0NRT,286.72,0.83,N
51.17636,3.80981,313.96,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,286.88,3.17,N
51.17463,3.81518,297.39,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,286.14,1.65,N
51.17136,3.8056,339.1,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,288.18,6.7,N
51.16786,3.81644,343.75,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,287.91,6.58,N
51.16961,3.81102,307.9,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,285.74,6.58,N
51.1661,3.82189,316.83,0.42,0.61,2025-06-25,0300,N21,nominal,2.0NRT,286.15,4.94,N
50.47194,3.9927,301.4,0.45,0.63,2025-06-25,0300,N21,nominal,2.0NRT,287.11,1.06,N
50.47026,3.99297,296.48,0.45,0.63,2025-06-25,0300,N21,nominal,2.0NRT,286.19,1.11,N
49.35666,6.74708,296.67,0.64,0.72,2025-06-25,0300,N21,nominal,2.0NRT,286.42,2.01,N
49.27623,6.7784,296,0.65,0.73,2025-06-25,0300,N21,nominal,2.0NRT,285.4,1.03,N
49.50487,5.95918,299.11,0.59,0.7,2025-06-25,0300,N21,nominal,2.0NRT,284.66,2.08,N
50.8358,-1.36825,310.84,0.54,0.51,2025-06-25,0300,N21,nominal,2.0NRT,285.97,4.29,N
50.83387,-1.3611,301.57,0.54,0.51,2025-06-25,0300,N21,nominal,2.0NRT,285.83,3.03,N
45.25914,31.67544,334.77,0.72,0.76,2025-06-25,0924,N21,nominal,2.0NRT,289.16,11.44,D
46.63591,33.10934,334.24,0.56,0.69,2025-06-25,0924,N21,nominal,2.0NRT,301.16,9.4,D
46.63368,33.10275,336.03,0.56,0.69,2025-06-25,0924,N21,nominal,2.0NRT,298.68,11.24,D
46.46833,32.40174,330.07,0.61,0.71,2025-06-25,0924,N21,nominal,2.0NRT,295.66,11.2,D
46.59811,32.31081,343.21,0.61,0.71,2025-06-25,0924,N21,nominal,2.0NRT,295.62,11.38,D
46.59832,32.30839,352.96,0.61,0.71,2025-06-25,0924,N21,nominal,2.0NRT,296.73,13.15,D
47.40502,33.9241,340.88,0.49,0.65,2025-06-25,0924,N21,nominal,2.0NRT,296.88,5.58,D
47.81209,33.90595,334.03,0.48,0.64,2025-06-25,0926,N21,nominal,2.0NRT,294.83,7.03,D
47.81062,33.90359,344.33,0.47,0.64,2025-06-25,0926,N21,nominal,2.0NRT,296.03,6.13,D
37.79921,31.065,339.8,0.41,0.37,2025-06-25,1102,N21,nominal,2.0NRT,313.58,3.17,D
37.92125,30.64409,347.12,0.4,0.37,2025-06-25,1102,N21,nominal,2.0NRT,319.94,10.51,D
38.69132,26.93239,346.63,0.4,0.37,2025-06-25,1102,N21,low,2.0NRT,307.2,6.77,D
38.69944,26.93961,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,348.22,323.98,D
38.69869,26.93515,312.04,0.4,0.37,2025-06-25,1102,N21,low,2.0NRT,321.13,111.52,D
38.70201,26.93433,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,353.27,280.46,D
38.70275,26.93879,367,0.4,0.37,2025-06-25,1102,N21,low,2.0NRT,370.03,154.17,D
38.70681,26.9424,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,334.36,154.17,D
38.70606,26.93794,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,361.5,154.17,D
38.70531,26.93346,367,0.4,0.37,2025-06-25,1102,N21,low,2.0NRT,353.73,280.46,D
38.71011,26.94153,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,350.36,125.46,D
38.70937,26.93706,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,368.18,125.46,D
38.70862,26.93256,367,0.4,0.37,2025-06-25,1102,N21,low,2.0NRT,326.55,44.62,D
38.71342,26.94064,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,354.49,125.46,D
38.71268,26.93618,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,350.42,125.46,D
38.71671,26.93969,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,358.94,116.49,D
38.71597,26.93519,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,348,116.49,D
38.72001,26.93872,367,0.4,0.37,2025-06-25,1102,N21,high,2.0NRT,345.03,116.49,D
37.29566,13.53194,334.49,0.59,0.7,2025-06-25,1104,N21,nominal,2.0NRT,305.43,5.93,D
37.29123,13.52959,336.71,0.58,0.7,2025-06-25,1104,N21,nominal,2.0NRT,305.76,10.73,D
41.17474,32.63659,344.51,0.5,0.41,2025-06-25,1104,N21,low,2.0NRT,318.61,10.42,D
37.82159,12.57462,330.16,0.63,0.72,2025-06-25,1104,N21,low,2.0NRT,304.51,8.2,D
37.81963,12.5682,335.9,0.63,0.72,2025-06-25,1104,N21,nominal,2.0NRT,305.46,8.78,D
37.82062,12.5719,350.81,0.63,0.72,2025-06-25,1104,N21,nominal,2.0NRT,305.95,9.42,D
37.89714,12.54315,333.06,0.63,0.72,2025-06-25,1104,N21,nominal,2.0NRT,302.57,4.83,D
40.45717,22.57404,334.7,0.51,0.41,2025-06-25,1104,N21,low,2.0NRT,306.85,1.59,D
37.89512,12.53787,339.26,0.63,0.72,2025-06-25,1104,N21,nominal,2.0NRT,304.08,7.27,D
39.91178,18.28766,349.24,0.56,0.52,2025-06-25,1104,N21,nominal,2.0NRT,310.34,16.49,D
40.95007,22.67598,340.19,0.5,0.41,2025-06-25,1104,N21,low,2.0NRT,314.57,8.71,D
40.94888,22.67011,348.86,0.5,0.41,2025-06-25,1104,N21,nominal,2.0NRT,315.83,8.71,D
40.95251,22.66882,342.07,0.5,0.41,2025-06-25,1104,N21,low,2.0NRT,313.42,8.71,D
40.08646,18.32817,347.99,0.56,0.51,2025-06-25,1104,N21,nominal,2.0NRT,315.2,13.49,D
40.39138,18.19746,354.03,0.55,0.51,2025-06-25,1104,N21,nominal,2.0NRT,314.73,35.98,D
40.39589,18.1956,367,0.55,0.51,2025-06-25,1104,N21,high,2.0NRT,312.55,35.98,D
40.39895,18.20799,342.76,0.55,0.51,2025-06-25,1104,N21,nominal,2.0NRT,311.49,12.56,D
40.39742,18.20178,346.56,0.55,0.51,2025-06-25,1104,N21,nominal,2.0NRT,315.7,35.98,D
40.37548,17.91056,348.06,0.57,0.52,2025-06-25,1104,N21,nominal,2.0NRT,313.25,26.55,D
40.78003,19.52723,347.23,0.47,0.47,2025-06-25,1104,N21,nominal,2.0NRT,307.95,12.14,D
40.7788,19.5219,340.64,0.47,0.47,2025-06-25,1104,N21,nominal,2.0NRT,307.22,6.52,D
40.38413,17.36998,344.71,0.61,0.54,2025-06-25,1104,N21,nominal,2.0NRT,310.8,18,D
40.38678,17.36741,367,0.61,0.53,2025-06-25,1104,N21,high,2.0NRT,311.07,18.32,D
40.55058,17.89235,340.61,0.57,0.52,2025-06-25,1104,N21,nominal,2.0NRT,306.77,13.56,D
42.8254,27.21901,346.55,0.38,0.36,2025-06-25,1104,N21,nominal,2.0NRT,313.45,8.62,D
42.82941,27.21954,351.01,0.38,0.36,2025-06-25,1104,N21,nominal,2.0NRT,312.56,11.03,D
41.33294,15.68471,367,0.35,0.57,2025-06-25,1104,N21,high,2.0NRT,310.53,7.13,D
41.35164,15.6716,336.57,0.35,0.57,2025-06-25,1104,N21,nominal,2.0NRT,310.72,7.05,D
41.35658,15.66931,367,0.35,0.57,2025-06-25,1104,N21,high,2.0NRT,312.72,7.05,D
41.35552,15.66538,339.91,0.35,0.57,2025-06-25,1104,N21,nominal,2.0NRT,308.56,7.05,D
43.89219,27.42637,346.63,0.39,0.36,2025-06-25,1104,N21,nominal,2.0NRT,314.59,9.39,D
43.89546,27.42545,346.52,0.39,0.36,2025-06-25,1104,N21,nominal,2.0NRT,314.34,9.39,D
41.56666,15.54551,367,0.35,0.57,2025-06-25,1104,N21,high,2.0NRT,312.43,11.52,D
44.10477,27.95217,339.98,0.39,0.36,2025-06-25,1104,N21,low,2.0NRT,313.23,30.59,D
44.10738,27.94645,347.27,0.39,0.36,2025-06-25,1104,N21,low,2.0NRT,321.6,30.59,D
44.11068,27.94554,348.75,0.39,0.36,2025-06-25,1104,N21,nominal,2.0NRT,314.75,8.17,D
44.10862,27.93113,341.15,0.39,0.36,2025-06-25,1104,N21,low,2.0NRT,316.11,5.2,D
44.11192,27.93019,335.19,0.39,0.36,2025-06-25,1104,N21,low,2.0NRT,309.73,5.2,D
44.11727,27.94372,335.03,0.39,0.36,2025-06-25,1104,N21,low,2.0NRT,308.98,4.72,D
43.22727,22.43679,333.29,0.47,0.4,2025-06-25,1104,N21,low,2.0NRT,306.88,5.52,D
41.69879,15.33897,349.03,0.36,0.57,2025-06-25,1104,N21,nominal,2.0NRT,306.55,2.64,D
41.72079,15.33751,338.21,0.36,0.57,2025-06-25,1104,N21,nominal,2.0NRT,307.03,6.24,D
41.78377,15.4885,333.79,0.35,0.57,2025-06-25,1104,N21,low,2.0NRT,304.35,4.07,D
44.9932,33.62183,339.6,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,305.79,2.19,D
43.30779,21.71017,339.93,0.5,0.41,2025-06-25,1104,N21,nominal,2.0NRT,311.98,4.63,D
43.30658,21.70422,335.86,0.5,0.41,2025-06-25,1104,N21,low,2.0NRT,310.26,4.72,D
43.31142,21.70886,336.92,0.5,0.41,2025-06-25,1104,N21,nominal,2.0NRT,310.27,3.14,D
41.74122,15.11984,349.07,0.36,0.58,2025-06-25,1104,N21,nominal,2.0NRT,307,6.7,D
41.74009,15.11573,350.55,0.36,0.58,2025-06-25,1104,N21,nominal,2.0NRT,307.35,6.7,D
41.74517,15.1136,335.62,0.36,0.58,2025-06-25,1104,N21,low,2.0NRT,306.82,1.98,D
43.5451,22.20505,335.89,0.47,0.4,2025-06-25,1104,N21,nominal,2.0NRT,309.69,7.78,D
43.54865,22.20376,339.95,0.47,0.4,2025-06-25,1104,N21,nominal,2.0NRT,309.6,7.78,D
43.46717,21.2287,333.8,0.52,0.41,2025-06-25,1104,N21,nominal,2.0NRT,304.84,3.89,D
43.60509,21.69553,336.19,0.49,0.4,2025-06-25,1104,N21,nominal,2.0NRT,310.45,4.36,D
43.27847,20.0144,335.12,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,303.68,2.89,D
44.06451,23.15836,349.94,0.43,0.38,2025-06-25,1104,N21,nominal,2.0NRT,317.87,24.75,D
41.86473,12.57646,350.87,0.48,0.65,2025-06-25,1104,N21,nominal,2.0NRT,302.06,8.17,D
41.87422,12.56524,344.1,0.48,0.65,2025-06-25,1104,N21,nominal,2.0NRT,301.76,3.94,D
44.19733,19.08847,340.04,0.41,0.45,2025-06-25,1104,N21,nominal,2.0NRT,300.3,3.79,D
46.00064,29.44931,343.53,0.43,0.38,2025-06-25,1104,N21,low,2.0NRT,314.13,7.46,D
46.42979,32.9747,346.53,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,307.77,11.58,D
46.42933,32.96961,349.06,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,308.58,11.58,D
46.44328,32.90005,334.31,0.39,0.44,2025-06-25,1104,N21,low,2.0NRT,308.35,2.46,D
46.46744,32.40447,350.54,0.56,0.43,2025-06-25,1104,N21,nominal,2.0NRT,311.22,17.07,D
46.47185,31.67716,334.54,0.52,0.41,2025-06-25,1104,N21,nominal,2.0NRT,308.75,4.99,D
46.47632,31.68309,334.4,0.52,0.41,2025-06-25,1104,N21,low,2.0NRT,304.55,4.99,D
46.47564,31.67635,334.19,0.52,0.41,2025-06-25,1104,N21,low,2.0NRT,304.31,4.99,D
46.62536,33.13175,342.26,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,308.98,13.16,D
46.6249,33.12654,352.47,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,314.28,13.16,D
46.62941,33.131,339.15,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,307.07,13.16,D
46.62895,33.12578,350.12,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,317.18,13.16,D
46.62849,33.12055,354.4,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,315.85,15.26,D
46.63301,33.12502,367,0.4,0.44,2025-06-25,1104,N21,high,2.0NRT,315.09,21.31,D
46.63254,33.1198,345.97,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,310.78,5.74,D
46.63208,33.11459,338.78,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,307.11,5.74,D
46.63162,33.10937,338.13,0.4,0.44,2025-06-25,1104,N21,low,2.0NRT,312.13,3.94,D
46.63521,33.10342,338.78,0.4,0.44,2025-06-25,1104,N21,low,2.0NRT,312.13,3.94,D
46.59694,32.30536,337.01,0.55,0.43,2025-06-25,1104,N21,low,2.0NRT,308.25,4.61,D
46.71118,33.3672,343.53,0.41,0.45,2025-06-25,1104,N21,nominal,2.0NRT,310.87,38.11,D
46.71483,33.36108,367,0.41,0.45,2025-06-25,1104,N21,high,2.0NRT,311.17,38.11,D
46.71528,33.36644,342.32,0.41,0.45,2025-06-25,1104,N21,nominal,2.0NRT,307.51,38.11,D
46.69268,33.05434,340.04,0.4,0.44,2025-06-25,1104,N21,nominal,2.0NRT,302.96,6.91,D
46.25359,28.86462,335.79,0.42,0.38,2025-06-25,1104,N21,low,2.0NRT,310.12,3.03,D
46.71802,32.789,343.31,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,292.67,14.07,D
46.71755,32.78395,343.79,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,301.13,5.79,D
46.72247,32.79323,350.78,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,304.05,14.07,D
46.72646,32.79235,367,0.39,0.44,2025-06-25,1104,N21,high,2.0NRT,310.86,11.49,D
46.72692,32.79741,367,0.39,0.44,2025-06-25,1104,N21,low,2.0NRT,328.72,76.26,D
46.73092,32.79659,367,0.39,0.44,2025-06-25,1104,N21,high,2.0NRT,332.96,76.26,D
46.73139,32.80168,342.85,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,299.3,76.26,D
46.73046,32.79155,341.49,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,299.76,11.49,D
46.73492,32.79588,351.5,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,304.42,39.42,D
46.73399,32.78573,351.89,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,308.98,89.17,D
46.74994,32.87025,341.79,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,300.25,25.82,D
46.75396,32.86948,350.97,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,313.44,25.82,D
46.75728,32.81732,351.42,0.39,0.44,2025-06-25,1104,N21,nominal,2.0NRT,301.21,14.28,D
46.65793,30.45029,335.74,0.47,0.4,2025-06-25,1104,N21,nominal,2.0NRT,305.85,5.28,D
44.70858,18.04724,330.39,0.44,0.46,2025-06-25,1104,N21,low,2.0NRT,302.8,2.81,D
45.26555,19.85843,337.39,0.54,0.42,2025-06-25,1104,N21,nominal,2.0NRT,304.87,2.01,D
47.01471,30.08589,335.02,0.46,0.39,2025-06-25,1104,N21,low,2.0NRT,309.97,3.18,D
47.01247,30.08584,341.73,0.46,0.39,2025-06-25,1104,N21,nominal,2.0NRT,311.42,5.64,D
47.40085,33.92159,331.75,0.44,0.46,2025-06-25,1104,N21,nominal,2.0NRT,299.71,1.86,D
47.40465,33.915,344.49,0.44,0.46,2025-06-25,1104,N21,nominal,2.0NRT,301.96,4.89,D
47.40936,33.92017,354.21,0.44,0.46,2025-06-25,1104,N21,nominal,2.0NRT,303.14,12.2,D
47.4089,33.9143,334.81,0.44,0.46,2025-06-25,1104,N21,nominal,2.0NRT,300.92,4.89,D
47.62511,34.73547,331.67,0.48,0.48,2025-06-25,1104,N21,nominal,2.0NRT,299.19,3.39,D
47.47548,23.19857,332.33,0.4,0.37,2025-06-25,1106,N21,nominal,2.0NRT,302.44,2.72,D
47.54123,21.80237,332.95,0.43,0.38,2025-06-25,1106,N21,nominal,2.0NRT,306.94,22.26,D
48.47135,27.37781,331.12,0.4,0.37,2025-06-25,1106,N21,nominal,2.0NRT,299.35,3.62,D
46.39536,15.55224,341.32,0.52,0.5,2025-06-25,1106,N21,nominal,2.0NRT,301.91,4.83,D
46.39671,15.55102,342.17,0.52,0.5,2025-06-25,1106,N21,nominal,2.0NRT,303.25,14.17,D
47.58556,20.27732,350.04,0.47,0.4,2025-06-25,1106,N21,nominal,2.0NRT,311.99,26.49,D
47.42766,19.05938,338.78,0.52,0.42,2025-06-25,1106,N21,low,2.0NRT,312.45,7.58,D
47.42696,19.0581,337.52,0.52,0.42,2025-06-25,1106,N21,low,2.0NRT,312.25,9.04,D
45.14745,9.94121,335.06,0.5,0.66,2025-06-25,1106,N21,nominal,2.0NRT,293.98,7.64,D
45.14455,9.94328,336.41,0.5,0.66,2025-06-25,1106,N21,nominal,2.0NRT,293.32,6.03,D
48.60584,22.27577,334.51,0.41,0.37,2025-06-25,1106,N21,low,2.0NRT,306.81,3.34,D
48.60616,21.1774,334.55,0.43,0.38,2025-06-25,1106,N21,low,2.0NRT,306.17,3.26,D
47.38008,15.07195,335.78,0.51,0.49,2025-06-25,1106,N21,nominal,2.0NRT,307.64,5.81,D
48.12021,16.58571,340.56,0.42,0.45,2025-06-25,1106,N21,nominal,2.0NRT,303.45,4.14,D
48.12182,16.58209,342.19,0.42,0.45,2025-06-25,1106,N21,nominal,2.0NRT,304.46,4.44,D
48.16368,16.43895,340.9,0.43,0.46,2025-06-25,1106,N21,nominal,2.0NRT,302.93,3.13,D
48.27454,14.34265,338.48,0.52,0.5,2025-06-25,1106,N21,low,2.0NRT,310.92,20.34,D
48.28574,14.32879,332.78,0.52,0.5,2025-06-25,1106,N21,low,2.0NRT,306.78,6.69,D
49.68455,18.6629,331.92,0.49,0.4,2025-06-25,1106,N21,nominal,2.0NRT,298.84,4.81,D
50.44397,21.81019,336.57,0.4,0.37,2025-06-25,1106,N21,nominal,2.0NRT,302.1,4.54,D
49.52744,8.41521,328.67,0.42,0.61,2025-06-25,1106,N21,low,2.0NRT,299.76,3.95,D
48.16806,2.82557,347.31,0.79,0.78,2025-06-25,1108,N21,nominal,2.0NRT,293.16,12.61,D
48.41087,3.33063,342.43,0.74,0.76,2025-06-25,1108,N21,nominal,2.0NRT,293.96,25.23,D
48.40758,3.32194,355.13,0.74,0.76,2025-06-25,1108,N21,nominal,2.0NRT,294.7,27.3,D
48.41053,3.32873,367,0.74,0.76,2025-06-25,1108,N21,high,2.0NRT,295.1,19.8,D
48.40718,3.32001,330.91,0.74,0.76,2025-06-25,1108,N21,nominal,2.0NRT,293.51,19.8,D
51.49535,6.74396,326.88,0.42,0.61,2025-06-25,1108,N21,nominal,2.0NRT,296.78,6.51,D
51.49361,6.73856,339.53,0.42,0.61,2025-06-25,1108,N21,nominal,2.0NRT,296.58,8.76,D
51.48489,6.71159,336.93,0.42,0.61,2025-06-25,1108,N21,nominal,2.0NRT,295.24,8.07,D
51.16863,3.81696,336.63,0.56,0.69,2025-06-25,1108,N21,nominal,2.0NRT,291.39,13.7,D
51.17417,3.81208,348.38,0.56,0.69,2025-06-25,1108,N21,nominal,2.0NRT,294.18,15.42,D
51.16922,3.82372,333.46,0.56,0.69,2025-06-25,1108,N21,nominal,2.0NRT,291.18,6.96,D
51.16672,3.8168,340.57,0.56,0.69,2025-06-25,1108,N21,nominal,2.0NRT,291.08,6.96,D
51.17227,3.81197,345.13,0.56,0.69,2025-06-25,1108,N21,nominal,2.0NRT,293.01,6.96,D
35.34804,5.76156,345.65,0.4,0.37,2025-06-25,1244,N21,low,2.0NRT,319.83,7.8,D
36.69482,9.81912,347.85,0.38,0.44,2025-06-25,1244,N21,low,2.0NRT,321.17,9.39,D
36.69437,9.81475,349.03,0.38,0.44,2025-06-25,1244,N21,low,2.0NRT,321.53,42.38,D
